  15048   2827   4230  7991 
   700   392   4   4    13
   704   392   4   4    26
   708   392   4   4    35
   712   392   4   4    41
   716   392   4   4    44
   720   392   4   4    45
   724   392   4   4    47
   728   392   4   4    48
   732   392   4   4    50
   736   392   4   4    51
   740   392   4   4    52
   744   392   4   4    51
   748   392   4   4    51
   752   392   4   4    51
   756   392   4   4    51
   760   392   4   4    50
   764   392   4   4    49
   768   392   4   4    48
   772   392   4   4    49
   776   392   4   4    49
   780   392   4   4    51
   784   392   4   4    52
   788   392   4   4    52
   792   392   4   4    51
   796   392   4   4    50
   800   392   4   4    49
   804   392   4   4    47
   808   392   4   4    46
   812   392   4   4    44
   816   392   4   4    41
   820   392   4   4    38
   824   392   4   4    34
   828   392   4   4    32
   832   392   4   4    30
   836   392   4   4    29
   840   392   4   4    28
   844   392   4   4    28
   848   392   4   4    28
   852   392   4   4    28
   856   392   4   4    28
   860   392   4   4    27
   864   392   4   4    25
   868   392   4   4    23
   872   392   4   4    20
   876   392   4   4    18
   880   392   4   4    17
   884   392   4   4    16
   168   396   4   4     5
   452   396   4   4    11
   456   396   4   4    11
   460   396   4   4    12
   464   396   4   4    12
   468   396   4   4    12
   472   396   4   4    11
   476   396   4   4    12
   480   396   4   4    13
   484   396   4   4    13
   488   396   4   4    13
   492   396   4   4    13
   496   396   4   4    13
   500   396   4   4    13
   504   396   4   4    13
   508   396   4   4    13
   512   396   4   4    13
   516   396   4   4    13
   520   396   4   4    13
   524   396   4   4    13
   528   396   4   4    13
   532   396   4   4    14
   536   396   4   4    14
   540   396   4   4    14
   544   396   4   4    14
   548   396   4   4    14
   552   396   4   4    13
   556   396   4   4    12
   560   396   4   4    11
   564   396   4   4    11
   672   396   4   4     7
   676   396   4   4     8
   680   396   4   4     8
   684   396   4   4     9
   688   396   4   4     9
   692   396   4   4    10
   696   396   4   4    12
   700   396   4   4    23
   704   396   4   4    33
   708   396   4   4    37
   712   396   4   4    40
   716   396   4   4    41
   720   396   4   4    42
   724   396   4   4    43
   728   396   4   4    45
   732   396   4   4    46
   736   396   4   4    47
   740   396   4   4    48
   744   396   4   4    48
   748   396   4   4    47
   752   396   4   4    47
   756   396   4   4    46
   760   396   4   4    45
   764   396   4   4    44
   768   396   4   4    44
   772   396   4   4    45
   776   396   4   4    45
   780   396   4   4    46
   784   396   4   4    46
   788   396   4   4    46
   792   396   4   4    45
   796   396   4   4    44
   800   396   4   4    44
   804   396   4   4    43
   808   396   4   4    42
   812   396   4   4    40
   816   396   4   4    38
   820   396   4   4    36
   824   396   4   4    34
   828   396   4   4    31
   832   396   4   4    29
   836   396   4   4    28
   840   396   4   4    28
   844   396   4   4    27
   848   396   4   4    27
   852   396   4   4    27
   856   396   4   4    27
   860   396   4   4    26
   864   396   4   4    26
   868   396   4   4    25
   872   396   4   4    23
   876   396   4   4    21
   880   396   4   4    18
   884   396   4   4    17
   888   396   4   4    15
   164   400   4   4     5
   168   400   4   4     5
   172   400   4   4     5
   176   400   4   4     5
   456   400   4   4     9
   460   400   4   4    10
   464   400   4   4    10
   468   400   4   4    11
   472   400   4   4    11
   476   400   4   4    11
   480   400   4   4    11
   484   400   4   4    12
   488   400   4   4    12
   492   400   4   4    11
   496   400   4   4    11
   500   400   4   4    11
   504   400   4   4    11
   508   400   4   4    11
   512   400   4   4    11
   516   400   4   4    12
   520   400   4   4    12
   524   400   4   4    11
   528   400   4   4    12
   532   400   4   4    12
   536   400   4   4    12
   540   400   4   4    12
   544   400   4   4    12
   548   400   4   4    11
   640   400   4   4     5
   644   400   4   4     5
   648   400   4   4     5
   652   400   4   4     5
   668   400   4   4     7
   672   400   4   4     8
   676   400   4   4     8
   680   400   4   4     9
   684   400   4   4     9
   688   400   4   4    10
   692   400   4   4    12
   696   400   4   4    17
   700   400   4   4    29
   704   400   4   4    34
   708   400   4   4    36
   712   400   4   4    38
   716   400   4   4    39
   720   400   4   4    40
   724   400   4   4    41
   728   400   4   4    42
   732   400   4   4    43
   736   400   4   4    43
   740   400   4   4    44
   744   400   4   4    44
   748   400   4   4    44
   752   400   4   4    43
   756   400   4   4    42
   760   400   4   4    41
   764   400   4   4    41
   768   400   4   4    41
   772   400   4   4    41
   776   400   4   4    41
   780   400   4   4    40
   784   400   4   4    39
   788   400   4   4    39
   792   400   4   4    39
   796   400   4   4    38
   800   400   4   4    37
   804   400   4   4    36
   808   400   4   4    35
   812   400   4   4    34
   816   400   4   4    33
   820   400   4   4    32
   824   400   4   4    31
   828   400   4   4    29
   832   400   4   4    28
   836   400   4   4    27
   840   400   4   4    27
   844   400   4   4    26
   848   400   4   4    26
   852   400   4   4    26
   856   400   4   4    26
   860   400   4   4    25
   864   400   4   4    25
   868   400   4   4    25
   872   400   4   4    24
   876   400   4   4    22
   880   400   4   4    20
   884   400   4   4    18
   888   400   4   4    17
   172   404   4   4     5
   176   404   4   4     5
   480   404   4   4     9
   484   404   4   4     9
   488   404   4   4    10
   492   404   4   4    10
   496   404   4   4    10
   524   404   4   4     9
   528   404   4   4     9
   532   404   4   4     9
   660   404   4   4     5
   664   404   4   4     7
   668   404   4   4     7
   672   404   4   4     8
   676   404   4   4     9
   680   404   4   4     9
   684   404   4   4    10
   688   404   4   4    11
   692   404   4   4    13
   696   404   4   4    21
   700   404   4   4    29
   704   404   4   4    32
   708   404   4   4    33
   712   404   4   4    35
   716   404   4   4    36
   720   404   4   4    37
   724   404   4   4    38
   728   404   4   4    39
   732   404   4   4    40
   736   404   4   4    40
   740   404   4   4    41
   744   404   4   4    41
   748   404   4   4    40
   752   404   4   4    39
   756   404   4   4    39
   760   404   4   4    39
   764   404   4   4    38
   768   404   4   4    38
   772   404   4   4    37
   776   404   4   4    37
   780   404   4   4    36
   784   404   4   4    35
   788   404   4   4    34
   792   404   4   4    33
   796   404   4   4    32
   800   404   4   4    32
   804   404   4   4    31
   808   404   4   4    30
   812   404   4   4    30
   816   404   4   4    29
   820   404   4   4    29
   824   404   4   4    28
   828   404   4   4    28
   832   404   4   4    27
   836   404   4   4    27
   840   404   4   4    26
   844   404   4   4    26
   848   404   4   4    25
   852   404   4   4    25
   856   404   4   4    24
   860   404   4   4    24
   864   404   4   4    24
   868   404   4   4    24
   872   404   4   4    23
   876   404   4   4    23
   880   404   4   4    20
   884   404   4   4    18
   888   404   4   4    17
   892   404   4   4    16
   180   408   4   4     5
   660   408   4   4     6
   664   408   4   4     7
   668   408   4   4     8
   672   408   4   4     8
   676   408   4   4     9
   680   408   4   4    10
   684   408   4   4    10
   688   408   4   4    12
   692   408   4   4    14
   696   408   4   4    19
   700   408   4   4    25
   704   408   4   4    28
   708   408   4   4    30
   712   408   4   4    31
   716   408   4   4    32
   720   408   4   4    33
   724   408   4   4    34
   728   408   4   4    35
   732   408   4   4    37
   736   408   4   4    38
   740   408   4   4    38
   744   408   4   4    37
   748   408   4   4    37
   752   408   4   4    37
   756   408   4   4    37
   760   408   4   4    36
   764   408   4   4    36
   768   408   4   4    36
   772   408   4   4    35
   776   408   4   4    35
   780   408   4   4    33
   784   408   4   4    32
   788   408   4   4    31
   792   408   4   4    31
   796   408   4   4    30
   800   408   4   4    29
   804   408   4   4    29
   808   408   4   4    29
   812   408   4   4    28
   816   408   4   4    28
   820   408   4   4    27
   824   408   4   4    27
   828   408   4   4    27
   832   408   4   4    26
   836   408   4   4    26
   840   408   4   4    25
   844   408   4   4    25
   848   408   4   4    25
   852   408   4   4    24
   856   408   4   4    24
   860   408   4   4    23
   864   408   4   4    23
   868   408   4   4    23
   872   408   4   4    23
   876   408   4   4    23
   880   408   4   4    21
   884   408   4   4    19
   888   408   4   4    17
   892   408   4   4    16
   896   408   4   4    14
   660   412   4   4     6
   664   412   4   4     7
   668   412   4   4     8
   672   412   4   4     8
   676   412   4   4     9
   680   412   4   4    10
   684   412   4   4    10
   688   412   4   4    12
   692   412   4   4    14
   696   412   4   4    16
   700   412   4   4    19
   704   412   4   4    23
   708   412   4   4    26
   712   412   4   4    28
   716   412   4   4    29
   720   412   4   4    31
   724   412   4   4    31
   728   412   4   4    31
   732   412   4   4    33
   736   412   4   4    34
   740   412   4   4    34
   744   412   4   4    34
   748   412   4   4    35
   752   412   4   4    35
   756   412   4   4    35
   760   412   4   4    35
   764   412   4   4    35
   768   412   4   4    35
   772   412   4   4    34
   776   412   4   4    33
   780   412   4   4    32
   784   412   4   4    31
   788   412   4   4    30
   792   412   4   4    29
   796   412   4   4    29
   800   412   4   4    28
   804   412   4   4    28
   808   412   4   4    28
   812   412   4   4    28
   816   412   4   4    27
   820   412   4   4    27
   824   412   4   4    27
   828   412   4   4    26
   832   412   4   4    26
   836   412   4   4    25
   840   412   4   4    25
